,aperture_sum,aperture_npix,aperture_flux,sky_sum,sky_mean,sky_npix,sky_flux,rms,flux,flux_error_cal,flux_error_noise,flux_error
images/MagBridgeA_100um_43arcsec,12845.465239475834,1963.4954085436227,1.2077013818548177,10919.744212901527,1.4043889040308188,7775.441817832746,0.25925491854232435,1.5771062,0.9484464633124934,0.09484464633124934,0.15036233042674374,0.17777608767508932
images/MagBridgeA_160um_43arcsec,12339.971344224192,872.664626062247,2.6103959938327743,19961.203709752786,5.7762258913354625,3455.7519192064974,1.066310741074159,5.357726,1.5440852527586153,0.3088170505517231,0.5108090388448462,0.5969035473818706
images/MagBridgeA_250um_43arcsec,1139.370510718768,218.166156504847,0.9640891809898731,478.41376573340074,0.5537593866017434,863.937979759194,0.10222584659666784,0.4988099,0.8618633343932052,0.06894906675145641,0.04755685637873897,0.08375934810231511
images/MagBridgeA_350um_43arcsec,218.9200505994682,78.53981634174491,0.5145591122931819,137.9086297673448,0.44341091155442586,311.0176727133098,0.08185514669467782,0.35135943,0.43270396559850405,0.03461631724788033,0.033498833757826904,0.04817116651006513
images/MagBridgeA_500um,51.610807606590285,40.071334868218976,0.23776419792135942,38.99356984401409,0.24573329299120467,158.68248607814715,0.04536319296933033,0.24295464,0.19240100495202908,0.015392080396162328,0.023163452188703918,0.02781117861976182
images/MagBridgeA_BoA_iter_RM_10_reprojected_43arcsec_cut_79_79,24.489383483756555,378.4417289226191,0.24260620295721402,-4.9644775441830085,-0.0033126789402156483,1498.6292465335719,-0.012419451431041947,0.013832391,0.255025654388256,0.0510051308776512,0.02678297386264415,0.05760947026985587
